"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 10:00","2018","04","20","10:00","11.0","","6.4","","73","","","","13","","16","","48.3","","102.11","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 11:00","2018","04","20","11:00","11.6","","6.7","","72","","","","13","","19","","48.3","","102.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 12:00","2018","04","20","12:00","11.1","","5.5","","68","","","","13","","20","","48.3","","102.02","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 13:00","2018","04","20","13:00","10.5","","4.5","","66","","","","13","","18","","48.3","","101.98","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 14:00","2018","04","20","14:00","11.1","","5.3","","68","","","","14","","13","","48.3","","101.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 15:00","2018","04","20","15:00","10.6","","6.7","","77","","","","22","","6","","19.3","","102.03","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 16:00","2018","04","20","16:00","10.2","","7.8","","85","","","","12","","4","","32.2","","101.98","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 17:00","2018","04","20","17:00","9.7","","7.9","","89","","","","35","","7","","32.2","","101.93","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 18:00","2018","04","20","18:00","8.8","","7.6","","92","","","","5","","5","","19.3","","101.88","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 19:00","2018","04","20","19:00","8.2","","7.4","","94","","","","6","","3","","16.1","","101.84","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 20:00","2018","04","20","20:00","8.1","","7.4","","96","","","","2","","5","","11.3","","101.79","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 21:00","2018","04","20","21:00","8.0","","7.3","","96","","","","36","","2","","24.1","","101.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 22:00","2018","04","20","22:00","7.9","","7.3","","96","","","","18","","3","","32.2","","101.67","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-20 23:00","2018","04","20","23:00","7.8","","7.4","","98","","","","26","","6","","19.3","","101.67","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 00:00","2018","04","21","00:00","7.8","","7.3","","97","","","","13","","3","","24.1","","101.66","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 01:00","2018","04","21","01:00","7.4","","6.8","","96","","","","17","","16","","19.3","","101.69","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 02:00","2018","04","21","02:00","8.0","","5.7","","85","","","","17","","10","","24.1","","101.74","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 03:00","2018","04","21","03:00","7.6","","3.9","","77","","","","21","","21","","32.2","","101.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 04:00","2018","04","21","04:00","7.3","","3.7","","78","","","","19","","19","","32.2","","101.91","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 05:00","2018","04","21","05:00","5.8","","3.7","","86","","","","18","","9","","32.2","","102.05","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 06:00","2018","04","21","06:00","7.0","","3.6","","78","","","","22","","21","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 07:00","2018","04","21","07:00","8.4","","2.4","","66","","","","24","","31","","48.3","","102.24","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 08:00","2018","04","21","08:00","9.4","","2.3","","61","","","","26","","23","","48.3","","102.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 09:00","2018","04","21","09:00","10.7","","2.6","","57","","","","25","","24","","48.3","","102.48","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 10:00","2018","04","21","10:00","12.0","","3.8","","57","","","","23","","26","","48.3","","102.55","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 11:00","2018","04","21","11:00","13.3","","3.2","","50","","","","24","","24","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 12:00","2018","04","21","12:00","13.3","","0.5","","41","","","","26","","25","","48.3","","102.58","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 13:00","2018","04","21","13:00","12.0","","3.3","","55","","","","34","","17","","48.3","","102.63","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 14:00","2018","04","21","14:00","13.6","","3.8","","52","","","","28","","21","","48.3","","102.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 15:00","2018","04","21","15:00","11.9","","4.1","","59","","","","30","","28","","48.3","","102.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 16:00","2018","04","21","16:00","12.8","","4.2","","55","","","","32","","19","","48.3","","102.69","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 17:00","2018","04","21","17:00","11.7","","3.1","","56","","","","33","","19","","48.3","","102.69","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 18:00","2018","04","21","18:00","11.0","","3.6","","60","","","","30","","14","","48.3","","102.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 19:00","2018","04","21","19:00","10.1","","2.4","","59","","","","25","","14","","48.3","","102.69","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 20:00","2018","04","21","20:00","9.0","","2.8","","65","","","","26","","11","","48.3","","102.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 21:00","2018","04","21","21:00","8.1","","3.1","","71","","","","26","","16","","48.3","","102.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 22:00","2018","04","21","22:00","7.8","","3.1","","72","","","","28","","21","","48.3","","102.78","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-21 23:00","2018","04","21","23:00","7.4","","2.9","","73","","","","28","","16","","48.3","","102.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 00:00","2018","04","22","00:00","6.8","","3.0","","76","","","","29","","19","","48.3","","102.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 01:00","2018","04","22","01:00","6.3","","3.0","","79","","","","28","","14","","48.3","","102.76","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 02:00","2018","04","22","02:00","6.0","","2.5","","78","","","","28","","16","","48.3","","102.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 03:00","2018","04","22","03:00","5.0","","2.5","","84","","","","30","","17","","56.3","","102.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 04:00","2018","04","22","04:00","4.6","","2.6","","87","","","","28","","11","","48.3","","102.77","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 05:00","2018","04","22","05:00","3.6","","1.5","","86","","","","25","","9","","48.3","","102.81","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 06:00","2018","04","22","06:00","3.6","","2.4","","92","","","","26","","7","","48.3","","102.84","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 07:00","2018","04","22","07:00","5.9","","3.3","","83","","","","28","","9","","48.3","","102.87","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 08:00","2018","04","22","08:00","7.3","","3.5","","77","","","","28","","12","","48.3","","102.84","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 09:00","2018","04","22","09:00","9.1","","3.0","","65","","","","28","","12","","48.3","","102.83","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 10:00","2018","04","22","10:00","10.8","","4.8","","66","","","","2","","10","","48.3","","102.81","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 11:00","2018","04","22","11:00","11.8","","6.4","","69","","","","6","","15","","48.3","","102.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 12:00","2018","04","22","12:00","11.5","","5.2","","65","","","","4","","13","","48.3","","102.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 13:00","2018","04","22","13:00","12.6","","2.7","","51","","","","2","","15","","48.3","","102.72","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 14:00","2018","04","22","14:00","14.0","","4.2","","51","","","","35","","13","","48.3","","102.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 15:00","2018","04","22","15:00","14.4","","3.4","","47","","","","29","","11","","48.3","","102.62","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 16:00","2018","04","22","16:00","14.3","","1.3","","41","","","","30","","6","","48.3","","102.58","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 17:00","2018","04","22","17:00","14.0","","1.7","","43","","","","2","","9","","48.3","","102.54","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 18:00","2018","04","22","18:00","12.7","","2.0","","48","","","","3","","10","","48.3","","102.51","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 19:00","2018","04","22","19:00","10.8","","0.8","","50","","","","1","","8","","48.3","","102.50","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 20:00","2018","04","22","20:00","7.9","","3.0","","71","","","","21","","5","","48.3","","102.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 21:00","2018","04","22","21:00","7.7","","2.2","","68","","","","27","","5","","48.3","","102.55","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 22:00","2018","04","22","22:00","7.0","","3.0","","76","","","","24","","11","","48.3","","102.56","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-22 23:00","2018","04","22","23:00","6.3","","2.5","","76","","","","26","","10","","48.3","","102.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 00:00","2018","04","23","00:00","5.9","","2.8","","81","","","","25","","10","","48.3","","102.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 01:00","2018","04","23","01:00","5.7","","2.8","","82","","","","27","","7","","48.3","","102.61","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 02:00","2018","04","23","02:00","4.2","","2.4","","88","","","","26","","10","","32.2","","102.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 03:00","2018","04","23","03:00","4.5","","2.2","","85","","","","29","","10","","32.2","","102.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 04:00","2018","04","23","04:00","3.4","","1.2","","86","","","","27","","8","","32.2","","102.65","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 05:00","2018","04","23","05:00","5.1","","1.8","","79","","","","25","","10","","48.3","","102.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 06:00","2018","04","23","06:00","5.2","","2.0","","80","","","","30","","9","","48.3","","102.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 07:00","2018","04","23","07:00","7.4","","2.8","","72","","","","28","","15","","48.3","","102.72","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 08:00","2018","04","23","08:00","9.6","","3.6","","66","","","","29","","12","","48.3","","102.72","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 09:00","2018","04","23","09:00","11.6","","4.1","","60","","","","28","","10","","48.3","","102.69","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 10:00","2018","04","23","10:00","13.4","","3.8","","52","","","","31","","5","","48.3","","102.68","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 11:00","2018","04","23","11:00","14.3","","4.7","","52","","","","3","","15","","48.3","","102.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 12:00","2018","04","23","12:00","15.4","","0.2","","35","","","","1","","13","","48.3","","102.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 13:00","2018","04","23","13:00","15.5","","3.6","","45","","","","3","","13","","48.3","","102.55","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 14:00","2018","04","23","14:00","16.5","","2.8","","40","","","","3","","12","","48.3","","102.49","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 15:00","2018","04","23","15:00","17.1","","2.3","","37","","","","1","","7","","48.3","","102.40","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 16:00","2018","04","23","16:00","17.9","","1.4","","33","","","","7","","13","","48.3","","102.33","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 17:00","2018","04","23","17:00","17.5","","-0.2","","30","","","","5","","9","","48.3","","102.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 18:00","2018","04","23","18:00","17.0","","0.6","","33","","","","3","","8","","48.3","","102.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 19:00","2018","04","23","19:00","13.7","","2.7","","47","","","","27","","7","","48.3","","102.13","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 20:00","2018","04","23","20:00","12.6","","3.4","","53","","","","30","","7","","48.3","","102.16","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 21:00","2018","04","23","21:00","11.0","","3.2","","58","","","","27","","7","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 22:00","2018","04","23","22:00","11.1","","2.2","","54","","","","27","","10","","48.3","","102.20","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-23 23:00","2018","04","23","23:00","10.1","","2.3","","58","","","","27","","8","","48.3","","102.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 00:00","2018","04","24","00:00","8.0","","2.9","","70","","","","28","","9","","48.3","","102.25","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 01:00","2018","04","24","01:00","6.2","","2.4","","76","","","","27","","7","","48.3","","102.23","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 02:00","2018","04","24","02:00","7.3","","3.3","","75","","","","28","","14","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 03:00","2018","04","24","03:00","6.0","","2.3","","77","","","","25","","7","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 04:00","2018","04","24","04:00","6.3","","2.0","","73","","","","28","","12","","48.3","","102.22","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 05:00","2018","04","24","05:00","6.0","","2.0","","75","","","","30","","10","","48.3","","102.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 06:00","2018","04","24","06:00","6.6","","2.6","","75","","","","29","","9","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 07:00","2018","04","24","07:00","9.7","","3.7","","66","","","","28","","9","","48.3","","102.21","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 08:00","2018","04","24","08:00","11.8","","3.7","","57","","","","29","","13","","48.3","","102.22","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 09:00","2018","04","24","09:00","14.2","","4.7","","53","","","","28","","9","","48.3","","102.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 10:00","2018","04","24","10:00","16.6","","3.2","","41","","","","36","","7","","48.3","","102.16","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 11:00","2018","04","24","11:00","16.9","","5.4","","46","","","","1","","10","","48.3","","102.11","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 12:00","2018","04","24","12:00","17.9","","4.6","","41","","","","3","","13","","48.3","","102.06","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 13:00","2018","04","24","13:00","18.4","","4.5","","40","","","","3","","10","","48.3","","102.00","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 14:00","2018","04","24","14:00","18.9","","4.6","","38","","","","3","","10","","48.3","","101.92","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 15:00","2018","04","24","15:00","19.4","","1.8","","31","","","","2","","11","","48.3","","101.85","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 16:00","2018","04","24","16:00","19.4","","2.6","","33","","","","4","","9","","48.3","","101.77","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 17:00","2018","04","24","17:00","19.7","","2.2","","31","","","","3","","6","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 18:00","2018","04","24","18:00","18.0","","6.1","","45","","","","4","","5","","48.3","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 19:00","2018","04","24","19:00","16.4","","3.8","","43","","","","6","","3","","48.3","","101.61","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 20:00","2018","04","24","20:00","10.5","","5.5","","71","","","","24","","8","","48.3","","101.64","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 21:00","2018","04","24","21:00","13.0","","4.6","","56","","","","26","","10","","48.3","","101.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 22:00","2018","04","24","22:00","11.4","","3.8","","60","","","","27","","11","","48.3","","101.63","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-24 23:00","2018","04","24","23:00","10.2","","4.5","","67","","","","26","","12","","48.3","","101.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 00:00","2018","04","25","00:00","10.4","","3.9","","64","","","","27","","5","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 01:00","2018","04","25","01:00","7.6","","3.7","","76","","","","36","","2","","48.3","","101.70","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 02:00","2018","04","25","02:00","7.9","","4.0","","76","","","","27","","10","","48.3","","101.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 03:00","2018","04","25","03:00","7.3","","4.2","","80","","","","29","","6","","48.3","","101.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 04:00","2018","04","25","04:00","7.3","","3.9","","79","","","","27","","6","","48.3","","101.74","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 05:00","2018","04","25","05:00","5.3","","2.8","","84","","","","28","","9","","48.3","","101.77","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 06:00","2018","04","25","06:00","7.7","","4.8","","82","","","","28","","8","","48.3","","101.82","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 07:00","2018","04","25","07:00","10.5","","5.7","","72","","","","29","","9","","48.3","","101.88","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 08:00","2018","04","25","08:00","13.9","","5.5","","57","","","","29","","7","","48.3","","101.88","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 09:00","2018","04","25","09:00","15.8","","6.2","","53","","","","28","","8","","48.3","","101.88","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 10:00","2018","04","25","10:00","17.3","","7.2","","51","","","","4","","8","","48.3","","101.90","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 11:00","2018","04","25","11:00","17.4","","7.0","","50","","","","5","","10","","48.3","","101.91","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 12:00","2018","04","25","12:00","19.0","","5.7","","41","","","","4","","9","","48.3","","101.87","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 13:00","2018","04","25","13:00","20.6","","5.9","","38","","","","1","","11","","48.3","","101.83","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 14:00","2018","04","25","14:00","21.1","","5.4","","36","","","","11","","8","","48.3","","101.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 15:00","2018","04","25","15:00","20.6","","5.5","","37","","","","8","","11","","48.3","","101.74","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 16:00","2018","04","25","16:00","22.7","","6.5","","35","","","","3","","7","","48.3","","101.67","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 17:00","2018","04","25","17:00","20.4","","6.1","","39","","","","9","","8","","48.3","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 18:00","2018","04","25","18:00","18.5","","5.0","","41","","","","9","","9","","48.3","","101.57","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 19:00","2018","04","25","19:00","16.4","","4.4","","44","","","","13","","5","","48.3","","101.56","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 20:00","2018","04","25","20:00","12.8","","5.8","","62","","","","23","","4","","48.3","","101.57","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 21:00","2018","04","25","21:00","13.7","","4.5","","54","","","","0","","1","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 22:00","2018","04","25","22:00","11.9","","7.3","","73","","","","27","","8","","48.3","","101.60","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-25 23:00","2018","04","25","23:00","11.3","","5.9","","69","","","","29","","11","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 00:00","2018","04","26","00:00","11.8","","5.4","","65","","","","26","","11","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 01:00","2018","04","26","01:00","11.2","","5.1","","66","","","","28","","9","","48.3","","101.60","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 02:00","2018","04","26","02:00","11.1","","3.9","","61","","","","25","","10","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 03:00","2018","04","26","03:00","8.8","","4.0","","71","","","","26","","7","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 04:00","2018","04","26","04:00","8.6","","4.6","","76","","","","27","","10","","48.3","","101.61","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 05:00","2018","04","26","05:00","8.1","","5.0","","81","","","","28","","10","","48.3","","101.61","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 06:00","2018","04","26","06:00","9.8","","4.6","","70","","","","28","","8","","48.3","","101.60","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 07:00","2018","04","26","07:00","12.2","","5.5","","64","","","","28","","10","","48.3","","101.60","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 08:00","2018","04","26","08:00","14.3","","5.3","","54","","","","28","","8","","48.3","","101.59","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 09:00","2018","04","26","09:00","16.8","","5.7","","48","","","","28","","8","","48.3","","101.56","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 10:00","2018","04","26","10:00","19.0","","7.0","","45","","","","1","","9","","48.3","","101.52","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 11:00","2018","04","26","11:00","20.2","","5.4","","38","","","","3","","8","","48.3","","101.48","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 12:00","2018","04","26","12:00","20.9","","6.4","","38","","","","3","","5","","48.3","","101.42","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 13:00","2018","04","26","13:00","22.1","","6.0","","35","","","","5","","10","","48.3","","101.36","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 14:00","2018","04","26","14:00","22.8","","4.3","","30","","","","7","","10","","48.3","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 15:00","2018","04","26","15:00","23.6","","3.8","","27","","","","2","","8","","48.3","","101.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 16:00","2018","04","26","16:00","23.8","","3.9","","27","","","","4","","10","","48.3","","101.13","","","","","","Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 17:00","2018","04","26","17:00","23.2","","7.6","","36","","","","10","","4","","48.3","","101.07","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 18:00","2018","04","26","18:00","21.7","","7.6","","40","","","","13","","5","","48.3","","101.01","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 19:00","2018","04","26","19:00","18.4","","5.5","","42","","","","8","","4","","48.3","","100.98","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 20:00","2018","04","26","20:00","15.6","","6.9","","56","","","","8","","4","","48.3","","100.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 21:00","2018","04","26","21:00","12.9","","7.4","","69","","","","28","","5","","48.3","","100.98","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2018-04-26 22:00","2018","04","26","22:00","11.0","","7.6","","80","","","","24","","7","","48.3","","100.97","","","","","","Clear"
